profile_key,renewable_level,fossil_level,low_carbon_level,start_date,end_date,is_current
5224,LOW,LOW,LOW,2026-06-02,,true
5225,LOW,LOW,LOW,2026-06-02,,true
5237,LOW,LOW,LOW,2026-06-02,,true
5241,LOW,LOW,LOW,2026-06-02,,true
5244,LOW,LOW,LOW,2026-06-02,,true
5259,LOW,LOW,LOW,2026-06-02,,true
5261,LOW,LOW,LOW,2026-06-02,,true
5269,LOW,LOW,LOW,2026-06-02,,true
5271,LOW,LOW,LOW,2026-06-02,,true
5272,LOW,LOW,LOW,2026-06-02,,true
5275,LOW,LOW,LOW,2026-06-02,,true
5281,LOW,LOW,LOW,2026-06-02,,true
5282,LOW,LOW,LOW,2026-06-02,,true
5289,LOW,LOW,LOW,2026-06-02,,true
5290,LOW,LOW,LOW,2026-06-02,,true
5292,LOW,LOW,LOW,2026-06-02,,true
5306,LOW,LOW,LOW,2026-06-02,,true
5307,LOW,LOW,LOW,2026-06-02,,true
5309,LOW,LOW,LOW,2026-06-02,,true
5310,LOW,LOW,LOW,2026-06-02,,true
5311,LOW,LOW,LOW,2026-06-02,,true
5313,LOW,LOW,LOW,2026-06-02,,true
5314,LOW,LOW,LOW,2026-06-02,,true
5317,LOW,LOW,LOW,2026-06-02,,true
5318,LOW,LOW,LOW,2026-06-02,,true
5321,LOW,LOW,LOW,2026-06-02,,true
5322,LOW,LOW,LOW,2026-06-02,,true
5326,LOW,LOW,LOW,2026-06-02,,true
5327,LOW,LOW,LOW,2026-06-02,,true
5334,LOW,LOW,LOW,2026-06-02,,true
5337,LOW,LOW,LOW,2026-06-02,,true
5343,LOW,LOW,LOW,2026-06-02,,true
5349,LOW,LOW,LOW,2026-06-02,,true
5351,LOW,LOW,LOW,2026-06-02,,true
5359,LOW,LOW,LOW,2026-06-02,,true
5362,LOW,LOW,LOW,2026-06-02,,true
5381,LOW,LOW,LOW,2026-06-02,,true
5391,LOW,LOW,LOW,2026-06-02,,true
5395,LOW,LOW,LOW,2026-06-02,,true
5409,LOW,LOW,LOW,2026-06-02,,true
5413,LOW,LOW,LOW,2026-06-02,,true
5414,LOW,LOW,LOW,2026-06-02,,true
5421,LOW,LOW,LOW,2026-06-02,,true
5428,LOW,LOW,LOW,2026-06-02,,true
5430,LOW,LOW,LOW,2026-06-02,,true
5434,LOW,LOW,LOW,2026-06-02,,true
5444,LOW,LOW,LOW,2026-06-02,,true
5456,LOW,LOW,LOW,2026-06-02,,true
5458,LOW,LOW,LOW,2026-06-02,,true
5460,LOW,LOW,LOW,2026-06-02,,true
5463,LOW,LOW,LOW,2026-06-02,,true
5466,LOW,LOW,LOW,2026-06-02,,true
5470,LOW,LOW,LOW,2026-06-02,,true
5472,LOW,LOW,LOW,2026-06-02,,true
5474,LOW,LOW,LOW,2026-06-02,,true
5475,LOW,LOW,LOW,2026-06-02,,true
5479,LOW,LOW,LOW,2026-06-02,,true
5480,LOW,LOW,LOW,2026-06-02,,true
5481,LOW,LOW,LOW,2026-06-02,,true
5482,LOW,LOW,LOW,2026-06-02,,true
5484,LOW,LOW,LOW,2026-06-02,,true
5490,LOW,LOW,LOW,2026-06-02,,true
5492,LOW,LOW,LOW,2026-06-02,,true
5501,LOW,LOW,LOW,2026-06-02,,true
5504,LOW,LOW,LOW,2026-06-02,,true
5509,LOW,LOW,LOW,2026-06-02,,true
5512,LOW,HIGH,LOW,2026-06-02,,true
5513,LOW,HIGH,LOW,2026-06-02,,true
5517,LOW,HIGH,LOW,2026-06-02,,true
5523,LOW,HIGH,LOW,2026-06-02,,true
5528,LOW,HIGH,LOW,2026-06-02,,true
5529,LOW,HIGH,LOW,2026-06-02,,true
5531,LOW,HIGH,LOW,2026-06-02,,true
5532,LOW,HIGH,LOW,2026-06-02,,true
5543,LOW,HIGH,LOW,2026-06-02,,true
5544,LOW,HIGH,LOW,2026-06-02,,true
5549,LOW,HIGH,LOW,2026-06-02,,true
5550,LOW,HIGH,LOW,2026-06-02,,true
5557,LOW,HIGH,LOW,2026-06-02,,true
5560,LOW,HIGH,LOW,2026-06-02,,true
5567,LOW,HIGH,HIGH,2026-06-02,,true
5570,LOW,LOW,LOW,2026-06-02,,true
5572,LOW,LOW,LOW,2026-06-02,,true
5577,LOW,LOW,LOW,2026-06-02,,true
5584,LOW,LOW,LOW,2026-06-02,,true
5585,LOW,LOW,LOW,2026-06-02,,true
5588,LOW,LOW,LOW,2026-06-02,,true
5592,LOW,LOW,LOW,2026-06-02,,true
5598,LOW,LOW,LOW,2026-06-02,,true
5605,LOW,LOW,LOW,2026-06-02,,true
5606,LOW,LOW,LOW,2026-06-02,,true
5610,LOW,LOW,LOW,2026-06-02,,true
5612,LOW,LOW,LOW,2026-06-02,,true
5615,LOW,LOW,LOW,2026-06-02,,true
5618,LOW,LOW,LOW,2026-06-02,,true
5620,LOW,LOW,LOW,2026-06-02,,true
5621,LOW,LOW,LOW,2026-06-02,,true
5624,LOW,LOW,LOW,2026-06-02,,true
5631,LOW,LOW,LOW,2026-06-02,,true
5641,LOW,HIGH,LOW,2026-06-02,,true
5644,LOW,HIGH,LOW,2026-06-02,,true
5650,LOW,HIGH,LOW,2026-06-02,,true
5653,LOW,HIGH,LOW,2026-06-02,,true
5661,LOW,HIGH,LOW,2026-06-02,,true
5665,LOW,HIGH,LOW,2026-06-02,,true
5666,LOW,HIGH,LOW,2026-06-02,,true
5670,LOW,HIGH,LOW,2026-06-02,,true
5675,LOW,HIGH,LOW,2026-06-02,,true
5679,LOW,HIGH,LOW,2026-06-02,,true
5685,LOW,HIGH,HIGH,2026-06-02,,true
5695,LOW,HIGH,HIGH,2026-06-02,,true
5697,LOW,LOW,LOW,2026-06-02,,true
5705,LOW,LOW,LOW,2026-06-02,,true
5709,LOW,LOW,LOW,2026-06-02,,true
5712,LOW,LOW,LOW,2026-06-02,,true
5721,LOW,LOW,LOW,2026-06-02,,true
5724,LOW,LOW,LOW,2026-06-02,,true
5731,LOW,LOW,LOW,2026-06-02,,true
5733,LOW,LOW,LOW,2026-06-02,,true
5744,LOW,LOW,LOW,2026-06-02,,true
5745,LOW,LOW,LOW,2026-06-02,,true
5751,LOW,LOW,LOW,2026-06-02,,true
5755,LOW,LOW,LOW,2026-06-02,,true
5756,LOW,LOW,LOW,2026-06-02,,true
5757,LOW,LOW,LOW,2026-06-02,,true
5758,LOW,LOW,LOW,2026-06-02,,true
5760,LOW,LOW,LOW,2026-06-02,,true
5761,LOW,LOW,LOW,2026-06-02,,true
5765,LOW,LOW,LOW,2026-06-02,,true
5767,LOW,LOW,LOW,2026-06-02,,true
5775,LOW,LOW,LOW,2026-06-02,,true
5778,LOW,LOW,LOW,2026-06-02,,true
5782,LOW,LOW,LOW,2026-06-02,,true
5783,LOW,LOW,LOW,2026-06-02,,true
5785,LOW,LOW,LOW,2026-06-02,,true
5788,LOW,LOW,LOW,2026-06-02,,true
5796,LOW,LOW,LOW,2026-06-02,,true
5804,LOW,LOW,LOW,2026-06-02,,true
5814,LOW,LOW,LOW,2026-06-02,,true
5815,LOW,LOW,LOW,2026-06-02,,true
5816,LOW,LOW,LOW,2026-06-02,,true
5818,LOW,LOW,LOW,2026-06-02,,true
5823,LOW,LOW,LOW,2026-06-02,,true
5824,LOW,LOW,LOW,2026-06-02,,true
5825,LOW,LOW,LOW,2026-06-02,,true
5827,LOW,LOW,LOW,2026-06-02,,true
5830,LOW,LOW,LOW,2026-06-02,,true
5836,LOW,LOW,LOW,2026-06-02,,true
5840,LOW,LOW,LOW,2026-06-02,,true
5843,LOW,LOW,LOW,2026-06-02,,true
5845,LOW,LOW,LOW,2026-06-02,,true
5849,LOW,LOW,LOW,2026-06-02,,true
5856,LOW,LOW,LOW,2026-06-02,,true
5858,LOW,LOW,LOW,2026-06-02,,true
5859,LOW,LOW,LOW,2026-06-02,,true
5861,LOW,LOW,LOW,2026-06-02,,true
5863,LOW,LOW,LOW,2026-06-02,,true
5865,LOW,LOW,LOW,2026-06-02,,true
5873,LOW,LOW,LOW,2026-06-02,,true
5877,LOW,LOW,LOW,2026-06-02,,true
5878,LOW,LOW,LOW,2026-06-02,,true
5880,LOW,LOW,LOW,2026-06-02,,true
5884,LOW,LOW,LOW,2026-06-02,,true
5891,LOW,LOW,LOW,2026-06-02,,true
5894,LOW,LOW,LOW,2026-06-02,,true
5897,LOW,LOW,LOW,2026-06-02,,true
5900,LOW,LOW,LOW,2026-06-02,,true
5901,LOW,LOW,LOW,2026-06-02,,true
5912,LOW,LOW,LOW,2026-06-02,,true
5916,LOW,LOW,LOW,2026-06-02,,true
5920,LOW,LOW,LOW,2026-06-02,,true
5921,LOW,LOW,LOW,2026-06-02,,true
5926,LOW,LOW,LOW,2026-06-02,,true
5927,LOW,LOW,LOW,2026-06-02,,true
5929,LOW,LOW,LOW,2026-06-02,,true
5933,LOW,LOW,LOW,2026-06-02,,true
5944,LOW,LOW,LOW,2026-06-02,,true
5945,LOW,LOW,LOW,2026-06-02,,true
5946,LOW,LOW,LOW,2026-06-02,,true
5951,LOW,LOW,LOW,2026-06-02,,true
5955,LOW,LOW,LOW,2026-06-02,,true
5957,LOW,LOW,LOW,2026-06-02,,true
5959,LOW,LOW,LOW,2026-06-02,,true
5960,LOW,LOW,LOW,2026-06-02,,true
5968,LOW,LOW,LOW,2026-06-02,,true
5970,LOW,LOW,LOW,2026-06-02,,true
5976,LOW,LOW,LOW,2026-06-02,,true
5980,LOW,LOW,LOW,2026-06-02,,true
5983,LOW,LOW,LOW,2026-06-02,,true
5984,LOW,LOW,LOW,2026-06-02,,true
5986,LOW,LOW,LOW,2026-06-02,,true
5987,LOW,LOW,LOW,2026-06-02,,true
5997,LOW,LOW,LOW,2026-06-02,,true
5999,LOW,LOW,LOW,2026-06-02,,true
6001,LOW,LOW,LOW,2026-06-02,,true
6003,LOW,LOW,LOW,2026-06-02,,true
6005,LOW,LOW,LOW,2026-06-02,,true
6007,LOW,LOW,LOW,2026-06-02,,true
6008,LOW,LOW,LOW,2026-06-02,,true
6017,LOW,LOW,LOW,2026-06-02,,true
6021,LOW,LOW,LOW,2026-06-02,,true
6023,LOW,LOW,LOW,2026-06-02,,true
6024,LOW,LOW,LOW,2026-06-02,,true
6025,LOW,LOW,LOW,2026-06-02,,true
6028,LOW,LOW,LOW,2026-06-02,,true
6038,LOW,LOW,LOW,2026-06-02,,true
6043,LOW,LOW,LOW,2026-06-02,,true
6046,LOW,LOW,LOW,2026-06-02,,true
6051,LOW,LOW,LOW,2026-06-02,,true
6054,LOW,LOW,LOW,2026-06-02,,true
6056,LOW,HIGH,LOW,2026-06-02,,true
6058,LOW,HIGH,LOW,2026-06-02,,true
6067,LOW,HIGH,LOW,2026-06-02,,true
6068,LOW,HIGH,LOW,2026-06-02,,true
6076,LOW,HIGH,LOW,2026-06-02,,true
6086,LOW,HIGH,LOW,2026-06-02,,true
6091,LOW,HIGH,LOW,2026-06-02,,true
6097,LOW,HIGH,LOW,2026-06-02,,true
6107,LOW,HIGH,LOW,2026-06-02,,true
6110,LOW,HIGH,LOW,2026-06-02,,true
6114,LOW,HIGH,LOW,2026-06-02,,true
6117,LOW,LOW,LOW,2026-06-02,,true
6122,LOW,LOW,LOW,2026-06-02,,true
6123,LOW,LOW,LOW,2026-06-02,,true
6126,LOW,LOW,LOW,2026-06-02,,true
6127,LOW,LOW,LOW,2026-06-02,,true
6134,LOW,LOW,LOW,2026-06-02,,true
6142,LOW,LOW,LOW,2026-06-02,,true
6146,LOW,LOW,LOW,2026-06-02,,true
6149,LOW,LOW,LOW,2026-06-02,,true
6150,LOW,LOW,LOW,2026-06-02,,true
6151,LOW,LOW,LOW,2026-06-02,,true
6155,LOW,LOW,LOW,2026-06-02,,true
6156,LOW,LOW,LOW,2026-06-02,,true
6158,LOW,LOW,LOW,2026-06-02,,true
6165,LOW,LOW,LOW,2026-06-02,,true
6169,LOW,LOW,LOW,2026-06-02,,true
6172,LOW,LOW,LOW,2026-06-02,,true
6180,LOW,LOW,LOW,2026-06-02,,true
6181,LOW,LOW,LOW,2026-06-02,,true
6182,LOW,LOW,LOW,2026-06-02,,true
6183,LOW,LOW,LOW,2026-06-02,,true
6197,LOW,LOW,LOW,2026-06-02,,true
6214,LOW,LOW,LOW,2026-06-02,,true
6216,LOW,LOW,LOW,2026-06-02,,true
6217,LOW,LOW,LOW,2026-06-02,,true
6219,LOW,LOW,LOW,2026-06-02,,true
6220,LOW,LOW,LOW,2026-06-02,,true
6223,LOW,LOW,LOW,2026-06-02,,true
6228,LOW,LOW,LOW,2026-06-02,,true
6230,LOW,LOW,LOW,2026-06-02,,true
6231,LOW,LOW,LOW,2026-06-02,,true
6237,LOW,LOW,LOW,2026-06-02,,true
6244,LOW,LOW,LOW,2026-06-02,,true
6247,LOW,LOW,LOW,2026-06-02,,true
6251,LOW,LOW,LOW,2026-06-02,,true
6252,LOW,LOW,LOW,2026-06-02,,true
6253,LOW,LOW,LOW,2026-06-02,,true
6260,LOW,LOW,LOW,2026-06-02,,true
6262,LOW,LOW,LOW,2026-06-02,,true
6264,LOW,LOW,LOW,2026-06-02,,true
6279,LOW,LOW,LOW,2026-06-02,,true
6285,LOW,LOW,LOW,2026-06-02,,true
6297,LOW,LOW,LOW,2026-06-02,,true
6301,LOW,LOW,LOW,2026-06-02,,true
6307,LOW,LOW,LOW,2026-06-02,,true
6312,LOW,LOW,LOW,2026-06-02,,true
6313,LOW,LOW,LOW,2026-06-02,,true
6316,LOW,LOW,LOW,2026-06-02,,true
6319,LOW,LOW,LOW,2026-06-02,,true
6324,LOW,LOW,LOW,2026-06-02,,true
6326,LOW,LOW,LOW,2026-06-02,,true
6327,LOW,LOW,LOW,2026-06-02,,true
6341,LOW,LOW,LOW,2026-06-02,,true
6342,LOW,LOW,LOW,2026-06-02,,true
6350,LOW,LOW,LOW,2026-06-02,,true
6357,LOW,HIGH,LOW,2026-06-02,,true
6362,LOW,HIGH,LOW,2026-06-02,,true
6364,LOW,HIGH,LOW,2026-06-02,,true
6368,LOW,HIGH,LOW,2026-06-02,,true
6369,LOW,HIGH,LOW,2026-06-02,,true
6370,LOW,HIGH,LOW,2026-06-02,,true
6375,LOW,HIGH,LOW,2026-06-02,,true
6376,LOW,HIGH,LOW,2026-06-02,,true
6382,LOW,HIGH,LOW,2026-06-02,,true
6391,LOW,HIGH,LOW,2026-06-02,,true
6393,LOW,HIGH,LOW,2026-06-02,,true
6400,LOW,HIGH,LOW,2026-06-02,,true
6401,LOW,HIGH,LOW,2026-06-02,,true
6403,LOW,HIGH,LOW,2026-06-02,,true
6404,LOW,HIGH,LOW,2026-06-02,,true
6408,LOW,HIGH,LOW,2026-06-02,,true
6409,LOW,HIGH,LOW,2026-06-02,,true
6412,LOW,LOW,LOW,2026-06-02,,true
6414,LOW,LOW,LOW,2026-06-02,,true
6421,LOW,LOW,LOW,2026-06-02,,true
6422,LOW,LOW,LOW,2026-06-02,,true
6423,LOW,LOW,LOW,2026-06-02,,true
6424,LOW,LOW,LOW,2026-06-02,,true
6426,LOW,LOW,LOW,2026-06-02,,true
6431,LOW,LOW,LOW,2026-06-02,,true
6437,LOW,LOW,LOW,2026-06-02,,true
6440,LOW,LOW,LOW,2026-06-02,,true
6443,LOW,LOW,LOW,2026-06-02,,true
6450,LOW,LOW,LOW,2026-06-02,,true
6452,LOW,LOW,LOW,2026-06-02,,true
6453,LOW,LOW,LOW,2026-06-02,,true
6462,LOW,LOW,LOW,2026-06-02,,true
6472,LOW,LOW,LOW,2026-06-02,,true
6475,LOW,LOW,LOW,2026-06-02,,true
6482,LOW,LOW,LOW,2026-06-02,,true
6484,LOW,LOW,LOW,2026-06-02,,true
6486,LOW,LOW,LOW,2026-06-02,,true
6487,LOW,LOW,LOW,2026-06-02,,true
6488,LOW,LOW,LOW,2026-06-02,,true
6496,LOW,LOW,LOW,2026-06-02,,true
6498,LOW,LOW,LOW,2026-06-02,,true
6501,LOW,LOW,LOW,2026-06-02,,true
6515,LOW,LOW,LOW,2026-06-02,,true
6518,LOW,LOW,LOW,2026-06-02,,true
6522,LOW,LOW,LOW,2026-06-02,,true
6525,LOW,LOW,LOW,2026-06-02,,true
6532,LOW,LOW,LOW,2026-06-02,,true
6538,LOW,LOW,LOW,2026-06-02,,true
6539,LOW,LOW,LOW,2026-06-02,,true
6545,LOW,LOW,LOW,2026-06-02,,true
6546,LOW,LOW,LOW,2026-06-02,,true
6548,LOW,LOW,LOW,2026-06-02,,true
6549,LOW,LOW,LOW,2026-06-02,,true
6551,LOW,LOW,LOW,2026-06-02,,true
6553,LOW,LOW,LOW,2026-06-02,,true
6554,LOW,LOW,LOW,2026-06-02,,true
6561,LOW,LOW,LOW,2026-06-02,,true
6563,LOW,LOW,LOW,2026-06-02,,true
6570,LOW,LOW,LOW,2026-06-02,,true
6572,LOW,LOW,LOW,2026-06-02,,true
6575,LOW,LOW,LOW,2026-06-02,,true
6579,LOW,LOW,LOW,2026-06-02,,true
6583,LOW,LOW,LOW,2026-06-02,,true
6586,LOW,LOW,LOW,2026-06-02,,true
6587,LOW,LOW,LOW,2026-06-02,,true
6589,LOW,LOW,LOW,2026-06-02,,true
6592,LOW,LOW,LOW,2026-06-02,,true
6596,LOW,LOW,LOW,2026-06-02,,true
6602,LOW,LOW,LOW,2026-06-02,,true
6608,LOW,LOW,LOW,2026-06-02,,true
6611,LOW,LOW,LOW,2026-06-02,,true
6622,LOW,LOW,LOW,2026-06-02,,true
6623,LOW,LOW,LOW,2026-06-02,,true
6631,LOW,LOW,LOW,2026-06-02,,true
6633,LOW,LOW,LOW,2026-06-02,,true
6638,LOW,LOW,LOW,2026-06-02,,true
6641,LOW,LOW,LOW,2026-06-02,,true
6654,LOW,LOW,LOW,2026-06-02,,true
6655,LOW,LOW,LOW,2026-06-02,,true
6657,LOW,LOW,LOW,2026-06-02,,true
6658,LOW,LOW,LOW,2026-06-02,,true
6661,LOW,LOW,LOW,2026-06-02,,true
6662,LOW,LOW,LOW,2026-06-02,,true
6664,LOW,LOW,LOW,2026-06-02,,true
6669,LOW,LOW,LOW,2026-06-02,,true
6670,LOW,LOW,LOW,2026-06-02,,true
6671,LOW,LOW,LOW,2026-06-02,,true
6675,LOW,LOW,LOW,2026-06-02,,true
6676,LOW,LOW,LOW,2026-06-02,,true
6677,LOW,LOW,LOW,2026-06-02,,true
6680,LOW,LOW,LOW,2026-06-02,,true
6681,LOW,LOW,LOW,2026-06-02,,true
6682,LOW,LOW,LOW,2026-06-02,,true
6683,LOW,LOW,LOW,2026-06-02,,true
6685,LOW,LOW,LOW,2026-06-02,,true
6691,LOW,LOW,LOW,2026-06-02,,true
6692,LOW,LOW,LOW,2026-06-02,,true
6695,LOW,LOW,LOW,2026-06-02,,true
6696,LOW,LOW,LOW,2026-06-02,,true
6697,LOW,LOW,LOW,2026-06-02,,true
6701,LOW,LOW,LOW,2026-06-02,,true
6702,LOW,LOW,LOW,2026-06-02,,true
6704,LOW,LOW,LOW,2026-06-02,,true
6715,LOW,LOW,LOW,2026-06-02,,true
6720,LOW,LOW,LOW,2026-06-02,,true
6721,LOW,LOW,LOW,2026-06-02,,true
6722,LOW,LOW,LOW,2026-06-02,,true
6728,LOW,LOW,LOW,2026-06-02,,true
6730,LOW,LOW,LOW,2026-06-02,,true
6732,LOW,LOW,LOW,2026-06-02,,true
6737,LOW,LOW,LOW,2026-06-02,,true
6741,LOW,LOW,LOW,2026-06-02,,true
6743,LOW,LOW,LOW,2026-06-02,,true
6746,LOW,LOW,LOW,2026-06-02,,true
6748,LOW,LOW,LOW,2026-06-02,,true
6758,LOW,LOW,LOW,2026-06-02,,true
6761,LOW,LOW,LOW,2026-06-02,,true
6776,LOW,LOW,LOW,2026-06-02,,true
6777,LOW,LOW,LOW,2026-06-02,,true
6778,LOW,LOW,LOW,2026-06-02,,true
6783,LOW,LOW,LOW,2026-06-02,,true
6784,LOW,LOW,LOW,2026-06-02,,true
6785,LOW,LOW,LOW,2026-06-02,,true
6789,LOW,LOW,LOW,2026-06-02,,true
6791,LOW,LOW,LOW,2026-06-02,,true
6796,LOW,LOW,LOW,2026-06-02,,true
6805,LOW,LOW,LOW,2026-06-02,,true
6807,LOW,LOW,LOW,2026-06-02,,true
6810,LOW,LOW,LOW,2026-06-02,,true
6813,LOW,LOW,LOW,2026-06-02,,true
6815,LOW,LOW,LOW,2026-06-02,,true
6820,LOW,LOW,LOW,2026-06-02,,true
6821,LOW,LOW,LOW,2026-06-02,,true
6822,LOW,LOW,LOW,2026-06-02,,true
6829,LOW,LOW,LOW,2026-06-02,,true
6831,LOW,LOW,LOW,2026-06-02,,true
6832,LOW,LOW,LOW,2026-06-02,,true
6833,LOW,LOW,LOW,2026-06-02,,true
6834,LOW,LOW,LOW,2026-06-02,,true
6835,LOW,LOW,LOW,2026-06-02,,true
6839,LOW,LOW,LOW,2026-06-02,,true
6841,LOW,LOW,LOW,2026-06-02,,true
6851,LOW,LOW,LOW,2026-06-02,,true
6852,LOW,LOW,LOW,2026-06-02,,true
6856,LOW,LOW,LOW,2026-06-02,,true
6861,LOW,LOW,LOW,2026-06-02,,true
6872,LOW,LOW,LOW,2026-06-02,,true
6873,LOW,LOW,LOW,2026-06-02,,true
6875,LOW,LOW,LOW,2026-06-02,,true
6878,LOW,LOW,LOW,2026-06-02,,true
6895,LOW,LOW,LOW,2026-06-02,,true
6897,LOW,LOW,LOW,2026-06-02,,true
6898,LOW,LOW,LOW,2026-06-02,,true
6911,LOW,LOW,LOW,2026-06-02,,true
6913,LOW,LOW,LOW,2026-06-02,,true
6916,LOW,LOW,LOW,2026-06-02,,true
6920,LOW,LOW,LOW,2026-06-02,,true
6924,LOW,LOW,LOW,2026-06-02,,true
6925,LOW,LOW,LOW,2026-06-02,,true
6926,LOW,LOW,LOW,2026-06-02,,true
6927,LOW,LOW,LOW,2026-06-02,,true
6928,LOW,LOW,LOW,2026-06-02,,true
6932,LOW,LOW,LOW,2026-06-02,,true
6944,LOW,LOW,LOW,2026-06-02,,true
6957,LOW,LOW,LOW,2026-06-02,,true
6958,LOW,LOW,LOW,2026-06-02,,true
6964,LOW,LOW,LOW,2026-06-02,,true
6969,LOW,LOW,LOW,2026-06-02,,true
6970,LOW,LOW,LOW,2026-06-02,,true
6972,LOW,LOW,LOW,2026-06-02,,true
6978,LOW,LOW,LOW,2026-06-02,,true
6979,LOW,LOW,LOW,2026-06-02,,true
6987,LOW,LOW,LOW,2026-06-02,,true
6992,LOW,LOW,LOW,2026-06-02,,true
7002,LOW,LOW,LOW,2026-06-02,,true
7015,LOW,LOW,LOW,2026-06-02,,true
7016,LOW,LOW,LOW,2026-06-02,,true
7018,LOW,LOW,LOW,2026-06-02,,true
7021,LOW,LOW,LOW,2026-06-02,,true
7024,LOW,LOW,LOW,2026-06-02,,true
7026,LOW,LOW,LOW,2026-06-02,,true
7033,LOW,LOW,LOW,2026-06-02,,true
7035,LOW,LOW,LOW,2026-06-02,,true
7039,LOW,HIGH,LOW,2026-06-02,,true
7048,LOW,HIGH,LOW,2026-06-02,,true
7057,LOW,HIGH,LOW,2026-06-02,,true
7061,LOW,HIGH,LOW,2026-06-02,,true
7062,LOW,HIGH,LOW,2026-06-02,,true
7067,LOW,HIGH,LOW,2026-06-02,,true
7068,LOW,HIGH,LOW,2026-06-02,,true
7069,LOW,HIGH,LOW,2026-06-02,,true
7070,LOW,HIGH,LOW,2026-06-02,,true
7073,LOW,HIGH,LOW,2026-06-02,,true
7074,LOW,HIGH,LOW,2026-06-02,,true
7075,LOW,HIGH,LOW,2026-06-02,,true
7088,LOW,HIGH,LOW,2026-06-02,,true
7096,LOW,LOW,LOW,2026-06-02,,true
7105,LOW,LOW,LOW,2026-06-02,,true
7106,LOW,LOW,LOW,2026-06-02,,true
7109,LOW,LOW,LOW,2026-06-02,,true
7120,LOW,LOW,LOW,2026-06-02,,true
7127,LOW,LOW,LOW,2026-06-02,,true
7129,LOW,LOW,LOW,2026-06-02,,true
7131,LOW,LOW,LOW,2026-06-02,,true
7132,LOW,LOW,LOW,2026-06-02,,true
7134,LOW,LOW,LOW,2026-06-02,,true
7143,LOW,LOW,LOW,2026-06-02,,true
7150,LOW,LOW,LOW,2026-06-02,,true
7151,LOW,LOW,LOW,2026-06-02,,true
7168,LOW,HIGH,LOW,2026-06-02,,true
7169,LOW,HIGH,LOW,2026-06-02,,true
7171,LOW,HIGH,LOW,2026-06-02,,true
7177,LOW,HIGH,LOW,2026-06-02,,true
7178,LOW,HIGH,LOW,2026-06-02,,true
7183,LOW,HIGH,LOW,2026-06-02,,true
7185,LOW,HIGH,LOW,2026-06-02,,true
7190,LOW,HIGH,LOW,2026-06-02,,true
7191,LOW,HIGH,LOW,2026-06-02,,true
7193,LOW,HIGH,LOW,2026-06-02,,true
7195,LOW,HIGH,LOW,2026-06-02,,true
7199,LOW,HIGH,LOW,2026-06-02,,true
7204,LOW,HIGH,LOW,2026-06-02,,true
7209,LOW,HIGH,LOW,2026-06-02,,true
7212,LOW,HIGH,LOW,2026-06-02,,true
7218,LOW,HIGH,LOW,2026-06-02,,true
7222,LOW,HIGH,LOW,2026-06-02,,true
7230,LOW,HIGH,LOW,2026-06-02,,true
7232,LOW,HIGH,LOW,2026-06-02,,true
7237,HIGH,LOW,HIGH,2026-06-02,,true
7246,HIGH,LOW,HIGH,2026-06-02,,true
7249,HIGH,LOW,HIGH,2026-06-02,,true
7250,HIGH,LOW,HIGH,2026-06-02,,true
7255,HIGH,LOW,HIGH,2026-06-02,,true
7261,HIGH,LOW,HIGH,2026-06-02,,true
7270,HIGH,LOW,HIGH,2026-06-02,,true
7273,HIGH,LOW,HIGH,2026-06-02,,true
7279,HIGH,LOW,HIGH,2026-06-02,,true
7281,HIGH,LOW,HIGH,2026-06-02,,true
7284,LOW,LOW,LOW,2026-06-02,,true
7288,LOW,LOW,LOW,2026-06-02,,true
7294,LOW,LOW,LOW,2026-06-02,,true
7295,LOW,LOW,LOW,2026-06-02,,true
7306,LOW,LOW,LOW,2026-06-02,,true
7307,LOW,LOW,LOW,2026-06-02,,true
7319,LOW,LOW,LOW,2026-06-02,,true
7321,LOW,LOW,LOW,2026-06-02,,true
7324,LOW,LOW,LOW,2026-06-02,,true
7325,LOW,LOW,LOW,2026-06-02,,true
7328,LOW,LOW,LOW,2026-06-02,,true
7329,LOW,LOW,LOW,2026-06-02,,true
7330,LOW,LOW,LOW,2026-06-02,,true
7331,LOW,LOW,LOW,2026-06-02,,true
7332,LOW,LOW,LOW,2026-06-02,,true
7335,LOW,LOW,LOW,2026-06-02,,true
7337,LOW,LOW,LOW,2026-06-02,,true
7338,LOW,LOW,LOW,2026-06-02,,true
7351,LOW,HIGH,LOW,2026-06-02,,true
7353,LOW,HIGH,LOW,2026-06-02,,true
7357,LOW,HIGH,LOW,2026-06-02,,true
7362,LOW,HIGH,LOW,2026-06-02,,true
7368,LOW,HIGH,LOW,2026-06-02,,true
7369,LOW,HIGH,LOW,2026-06-02,,true
7370,LOW,HIGH,LOW,2026-06-02,,true
7371,LOW,HIGH,LOW,2026-06-02,,true
7377,LOW,HIGH,LOW,2026-06-02,,true
7384,LOW,HIGH,LOW,2026-06-02,,true
7386,LOW,HIGH,LOW,2026-06-02,,true
7388,LOW,HIGH,LOW,2026-06-02,,true
7389,LOW,HIGH,LOW,2026-06-02,,true
7393,LOW,HIGH,LOW,2026-06-02,,true
7395,LOW,HIGH,LOW,2026-06-02,,true
7396,LOW,HIGH,LOW,2026-06-02,,true
7398,LOW,HIGH,LOW,2026-06-02,,true
7400,LOW,HIGH,LOW,2026-06-02,,true
7407,LOW,LOW,LOW,2026-06-02,,true
7420,LOW,LOW,LOW,2026-06-02,,true
7428,LOW,LOW,LOW,2026-06-02,,true
